cable_id,cable_name,lp_id,landing_point,country,landing_lat,landing_lon,capacity_mw,cable_type,install_year
arcos,ARCOS,puerto-limon-costa-rica,"Puerto Limon, Costa Rica",Costa Rica,,,,fiber_or_unknown,2001.0
arcos,ARCOS,willemstad-curaao,"Willemstad, Curaçao",Curaçao,,,,fiber_or_unknown,2001.0
arcos,ARCOS,puerto-plata-dominican-republic,"Puerto Plata, Dominican Republic",Dominican Republic,,,,fiber_or_unknown,2001.0
arcos,ARCOS,punta-cana-dominican-republic,"Punta Cana, Dominican Republic",Dominican Republic,,,,fiber_or_unknown,2001.0
arcos,ARCOS,puerto-barrios-guatemala,"Puerto Barrios, Guatemala",Guatemala,,,,fiber_or_unknown,2001.0
arcos,ARCOS,puerto-cortes-honduras,"Puerto Cortes, Honduras",Honduras,,,,fiber_or_unknown,2001.0
arcos,ARCOS,puerto-lempira-honduras,"Puerto Lempira, Honduras",Honduras,,,,fiber_or_unknown,2001.0
arcos,ARCOS,trujillo-honduras,"Trujillo, Honduras",Honduras,,,,fiber_or_unknown,2001.0
arcos,ARCOS,cancn-mexico,"Cancún, Mexico",Mexico,,,,fiber_or_unknown,2001.0
arcos,ARCOS,tulum-mexico,"Tulum, Mexico",Mexico,,,,fiber_or_unknown,2001.0
arcos,ARCOS,bluefields-nicaragua,"Bluefields, Nicaragua",Nicaragua,,,,fiber_or_unknown,2001.0
arcos,ARCOS,puerto-cabezas-nicaragua,"Puerto Cabezas, Nicaragua",Nicaragua,,,,fiber_or_unknown,2001.0
arcos,ARCOS,maria-chiquita-panama,"Maria Chiquita, Panama",Panama,,,,fiber_or_unknown,2001.0
arcos,ARCOS,ustupo-panama,"Ustupo, Panama",Panama,,,,fiber_or_unknown,2001.0
arcos,ARCOS,providenciales-turks-and-caicos-islands,"Providenciales, Turks and Caicos Islands",Turks and Caicos Islands,,,,fiber_or_unknown,2001.0
arcos,ARCOS,isla-verde-pr-united-states,"Isla Verde, PR, United States",United States,,,,fiber_or_unknown,2001.0
arcos,ARCOS,north-miami-beach-fl-united-states,"North Miami Beach, FL, United States",United States,,,,fiber_or_unknown,2001.0
arcos,ARCOS,punto-fijo-venezuela,"Punto Fijo, Venezuela",Venezuela,,,,fiber_or_unknown,2001.0
arctic-way,Arctic Way,bod-norway,"Bodø, Norway",Norway,,,,fiber_or_unknown,2028.0
arctic-way,Arctic Way,fauske-norway,"Fauske, Norway",Norway,,,,fiber_or_unknown,2028.0
arctic-way,Arctic Way,longyearbyen-svalbard-norway,"Longyearbyen, Svalbard, Norway",Norway,,,,fiber_or_unknown,2028.0
arctic-way,Arctic Way,olonkinbyen-norway,"Olonkinbyen, Norway",Norway,,,,fiber_or_unknown,2028.0
arimao,ARIMAO,cienfuegos-cuba,"Cienfuegos, Cuba",Cuba,,,,fiber_or_unknown,2023.0
arimao,ARIMAO,schoelcher-martinique,"Schoelcher, Martinique",Martinique,,,,fiber_or_unknown,2023.0
arsat-submarine-fiber-optic-cable,ARSAT Submarine Fiber Optic Cable,cabo-espiritu-santo-argentina,"Cabo Espiritu Santo, Argentina",Argentina,,,,fiber_or_unknown,2012.0
arsat-submarine-fiber-optic-cable,ARSAT Submarine Fiber Optic Cable,punta-dungeness-argentina,"Punta Dungeness, Argentina",Argentina,,,,fiber_or_unknown,2012.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),sihanoukville-cambodia,"Sihanoukville, Cambodia",Cambodia,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),cape-daguilar-china,"Cape D’Aguilar, China",China,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),djibouti-city-djibouti,"Djibouti City, Djibouti",Djibouti,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),abu-talat-egypt,"Abu Talat, Egypt",Egypt,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),zafarana-egypt,"Zafarana, Egypt",Egypt,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),marseille-france,"Marseille, France",France,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),chania-greece,"Chania, Greece",Greece,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),mumbai-india,"Mumbai, India",India,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),bari-italy,"Bari, Italy",Italy,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),penang-malaysia,"Penang, Malaysia",Malaysia,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),ngwe-saung-myanmar,"Ngwe Saung, Myanmar",Myanmar,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),al-bustan-oman,"Al Bustan, Oman",Oman,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),karachi-pakistan,"Karachi, Pakistan",Pakistan,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),doha-qatar,"Doha, Qatar",Qatar,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),jeddah-saudi-arabia,"Jeddah, Saudi Arabia",Saudi Arabia,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),satun-thailand,"Satun, Thailand",Thailand,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),songkhla-thailand,"Songkhla, Thailand",Thailand,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),fujairah-united-arab-emirates,"Fujairah, United Arab Emirates",United Arab Emirates,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),vung-tau-vietnam,"Vung Tau, Vietnam",Vietnam,,,,fiber_or_unknown,2017.0
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),aden-yemen,"Aden, Yemen",Yemen,,,,fiber_or_unknown,2017.0
asia-america-gateway-aag-cable-system,Asia-America Gateway (AAG) Cable System,tungku-brunei,"Tungku, Brunei",Brunei,,,,fiber_or_unknown,2009.0
asia-america-gateway-aag-cable-system,Asia-America Gateway (AAG) Cable System,lantau-island-china,"Lantau Island, China",China,,,,fiber_or_unknown,2009.0
asia-america-gateway-aag-cable-system,Asia-America Gateway (AAG) Cable System,tanguisson-point-guam,"Tanguisson Point, Guam",Guam,,,,fiber_or_unknown,2009.0
asia-america-gateway-aag-cable-system,Asia-America Gateway (AAG) Cable System,mersing-malaysia,"Mersing, Malaysia",Malaysia,,,,fiber_or_unknown,2009.0
asia-america-gateway-aag-cable-system,Asia-America Gateway (AAG) Cable System,la-union-philippines,"La Union, Philippines",Philippines,,,,fiber_or_unknown,2009.0
asia-america-gateway-aag-cable-system,Asia-America Gateway (AAG) Cable System,changi-north-singapore,"Changi North, Singapore",Singapore,,,,fiber_or_unknown,2009.0
asia-america-gateway-aag-cable-system,Asia-America Gateway (AAG) Cable System,sriracha-thailand,"Sriracha, Thailand",Thailand,,,,fiber_or_unknown,2009.0
asia-america-gateway-aag-cable-system,Asia-America Gateway (AAG) Cable System,keawaula-hi-united-states,"Keawaula, HI, United States",United States,,,,fiber_or_unknown,2009.0
asia-america-gateway-aag-cable-system,Asia-America Gateway (AAG) Cable System,morro-bay-ca-united-states,"Morro Bay, CA, United States",United States,,,,fiber_or_unknown,2009.0
asia-america-gateway-aag-cable-system,Asia-America Gateway (AAG) Cable System,vung-tau-vietnam,"Vung Tau, Vietnam",Vietnam,,,,fiber_or_unknown,2009.0
asia-connect-cable-1-acc-1,Asia Connect Cable-1 (ACC-1),darwin-nt-australia,"Darwin, NT, Australia",Australia,,,,fiber_or_unknown,2028.0
asia-connect-cable-1-acc-1,Asia Connect Cable-1 (ACC-1),alupang-guam,"Alupang, Guam",Guam,,,,fiber_or_unknown,2028.0
asia-connect-cable-1-acc-1,Asia Connect Cable-1 (ACC-1),batam-indonesia,"Batam, Indonesia",Indonesia,,,,fiber_or_unknown,2028.0
asia-connect-cable-1-acc-1,Asia Connect Cable-1 (ACC-1),jakarta-indonesia,"Jakarta, Indonesia",Indonesia,,,,fiber_or_unknown,2028.0
asia-connect-cable-1-acc-1,Asia Connect Cable-1 (ACC-1),makassar-indonesia,"Makassar, Indonesia",Indonesia,,,,fiber_or_unknown,2028.0
asia-connect-cable-1-acc-1,Asia Connect Cable-1 (ACC-1),manado-indonesia,"Manado, Indonesia",Indonesia,,,,fiber_or_unknown,2028.0
asia-connect-cable-1-acc-1,Asia Connect Cable-1 (ACC-1),davao-philippines,"Davao, Philippines",Philippines,,,,fiber_or_unknown,2028.0
asia-connect-cable-1-acc-1,Asia Connect Cable-1 (ACC-1),singapore-singapore,"Singapore, Singapore",Singapore,,,,fiber_or_unknown,2028.0
asia-connect-cable-1-acc-1,Asia Connect Cable-1 (ACC-1),dili-timor-leste,"Dili, Timor-Leste",Timor-Leste,,,,fiber_or_unknown,2028.0
asia-connect-cable-1-acc-1,Asia Connect Cable-1 (ACC-1),hermosa-beach-ca-united-states,"Hermosa Beach, CA, United States",United States,,,,fiber_or_unknown,2028.0
asia-direct-cable-adc,Asia Direct Cable (ADC),chung-hom-kok-china,"Chung Hom Kok, China",China,,,,fiber_or_unknown,2024.0
asia-direct-cable-adc,Asia Direct Cable (ADC),shantou-china,"Shantou, China",China,,,,fiber_or_unknown,2024.0
asia-direct-cable-adc,Asia Direct Cable (ADC),maruyama-japan,"Maruyama, Japan",Japan,,,,fiber_or_unknown,2024.0
asia-direct-cable-adc,Asia Direct Cable (ADC),batangas-philippines,"Batangas, Philippines",Philippines,,,,fiber_or_unknown,2024.0
asia-direct-cable-adc,Asia Direct Cable (ADC),tuas-singapore,"Tuas, Singapore",Singapore,,,,fiber_or_unknown,2024.0
asia-direct-cable-adc,Asia Direct Cable (ADC),sriracha-thailand,"Sriracha, Thailand",Thailand,,,,fiber_or_unknown,2024.0
asia-direct-cable-adc,Asia Direct Cable (ADC),quy-nhon-vietnam,"Quy Nhon, Vietnam",Vietnam,,,,fiber_or_unknown,2024.0
asia-link-cable-alc,Asia Link Cable (ALC),tungku-brunei,"Tungku, Brunei",Brunei,,,,fiber_or_unknown,2027.0
asia-link-cable-alc,Asia Link Cable (ALC),chung-hom-kok-china,"Chung Hom Kok, China",China,,,,fiber_or_unknown,2027.0
asia-link-cable-alc,Asia Link Cable (ALC),lingshui-china,"Lingshui, China",China,,,,fiber_or_unknown,2027.0
asia-link-cable-alc,Asia Link Cable (ALC),kuala-sedili-malaysia,"Kuala Sedili, Malaysia",Malaysia,,,,fiber_or_unknown,2027.0
asia-link-cable-alc,Asia Link Cable (ALC),bauang-philippines,"Bauang, Philippines",Philippines,,,,fiber_or_unknown,2027.0
asia-link-cable-alc,Asia Link Cable (ALC),luna-philippines,"Luna, Philippines",Philippines,,,,fiber_or_unknown,2027.0
asia-link-cable-alc,Asia Link Cable (ALC),changi-singapore,"Changi, Singapore",Singapore,,,,fiber_or_unknown,2027.0
asia-link-cable-alc,Asia Link Cable (ALC),danang-vietnam,"Danang, Vietnam",Vietnam,,,,fiber_or_unknown,2027.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),chongming-china,"Chongming, China",China,,,,fiber_or_unknown,2016.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),nanhui-china,"Nanhui, China",China,,,,fiber_or_unknown,2016.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),tseung-kwan-o-china,"Tseung Kwan O, China",China,,,,fiber_or_unknown,2016.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),maruyama-japan,"Maruyama, Japan",Japan,,,,fiber_or_unknown,2016.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),shima-japan,"Shima, Japan",Japan,,,,fiber_or_unknown,2016.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),cherating-malaysia,"Cherating, Malaysia",Malaysia,,,,fiber_or_unknown,2016.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),changi-south-singapore,"Changi South, Singapore",Singapore,,,,fiber_or_unknown,2016.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),busan-south-korea,"Busan, South Korea",South Korea,,,,fiber_or_unknown,2016.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),toucheng-taiwan,"Toucheng, Taiwan",Taiwan,,,,fiber_or_unknown,2016.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),songkhla-thailand,"Songkhla, Thailand",Thailand,,,,fiber_or_unknown,2016.0
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),danang-vietnam,"Danang, Vietnam",Vietnam,,,,fiber_or_unknown,2016.0
asia-submarine-cable-express-asecahaya-malaysia,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,tseung-kwan-o-china,"Tseung Kwan O, China",China,,,,fiber_or_unknown,2012.0
asia-submarine-cable-express-asecahaya-malaysia,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,komesu-japan,"Komesu, Japan",Japan,,,,fiber_or_unknown,2012.0
asia-submarine-cable-express-asecahaya-malaysia,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,maruyama-japan,"Maruyama, Japan",Japan,,,,fiber_or_unknown,2012.0
asia-submarine-cable-express-asecahaya-malaysia,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,mersing-malaysia,"Mersing, Malaysia",Malaysia,,,,fiber_or_unknown,2012.0
asia-submarine-cable-express-asecahaya-malaysia,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,daet-philippines,"Daet, Philippines",Philippines,,,,fiber_or_unknown,2012.0
asia-submarine-cable-express-asecahaya-malaysia,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,changi-south-singapore,"Changi South, Singapore",Singapore,,,,fiber_or_unknown,2012.0
asia-united-gateway-east-aug-east,Asia United Gateway East (AUG East),mumong-brunei,"Mumong, Brunei",Brunei,,,,fiber_or_unknown,2029.0
asia-united-gateway-east-aug-east,Asia United Gateway East (AUG East),batam-indonesia,"Batam, Indonesia",Indonesia,,,,fiber_or_unknown,2029.0
asia-united-gateway-east-aug-east,Asia United Gateway East (AUG East),wada-japan,"Wada, Japan",Japan,,,,fiber_or_unknown,2029.0
asia-united-gateway-east-aug-east,Asia United Gateway East (AUG East),sedili-malaysia,"Sedili, Malaysia",Malaysia,,,,fiber_or_unknown,2029.0
asia-united-gateway-east-aug-east,Asia United Gateway East (AUG East),luna-philippines,"Luna, Philippines",Philippines,,,,fiber_or_unknown,2029.0
asia-united-gateway-east-aug-east,Asia United Gateway East (AUG East),changi-singapore,"Changi, Singapore",Singapore,,,,fiber_or_unknown,2029.0
asia-united-gateway-east-aug-east,Asia United Gateway East (AUG East),gunsan-south-korea,"Gunsan, South Korea",South Korea,,,,fiber_or_unknown,2029.0
asia-united-gateway-east-aug-east,Asia United Gateway East (AUG East),dawu-taiwan,"Dawu, Taiwan",Taiwan,,,,fiber_or_unknown,2029.0
asia-united-gateway-east-aug-east,Asia United Gateway East (AUG East),wujie-taiwan,"Wujie, Taiwan",Taiwan,,,,fiber_or_unknown,2029.0
atisa,Atisa,piti-guam,"Piti, Guam",Guam,,,,fiber_or_unknown,2017.0
atisa,Atisa,san-jose-northern-mariana-islands,"San Jose, Northern Mariana Islands",Northern Mariana Islands,,,,fiber_or_unknown,2017.0
atisa,Atisa,sasanlagu-northern-mariana-islands,"Sasanlagu, Northern Mariana Islands",Northern Mariana Islands,,,,fiber_or_unknown,2017.0
atisa,Atisa,sugar-dock-saipan-northern-mariana-islands,"Sugar Dock, Saipan, Northern Mariana Islands",Northern Mariana Islands,,,,fiber_or_unknown,2017.0
atlantic-crossing-1-ac-1,Atlantic Crossing-1 (AC-1),sylt-germany,"Sylt, Germany",Germany,,,,fiber_or_unknown,1998.0
atlantic-crossing-1-ac-1,Atlantic Crossing-1 (AC-1),beverwijk-netherlands,"Beverwijk, Netherlands",Netherlands,,,,fiber_or_unknown,1998.0
atlantic-crossing-1-ac-1,Atlantic Crossing-1 (AC-1),whitesands-bay-united-kingdom,"Whitesands Bay, United Kingdom",United Kingdom,,,,fiber_or_unknown,1998.0
atlantic-crossing-1-ac-1,Atlantic Crossing-1 (AC-1),brookhaven-ny-united-states,"Brookhaven, NY, United States",United States,,,,fiber_or_unknown,1998.0
atlas-offshore,Atlas Offshore,marseille-france,"Marseille, France",France,,,,fiber_or_unknown,2007.0
atlas-offshore,Atlas Offshore,asilah-morocco,"Asilah, Morocco",Morocco,,,,fiber_or_unknown,2007.0
au-aleutian,AU-Aleutian,akutan-ak-united-states,"Akutan, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,chignik-bay-ak-united-states,"Chignik Bay, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,chignik-lagoon-ak-united-states,"Chignik Lagoon, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,chignik-lake-ak-united-states,"Chignik Lake, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,cold-bay-ak-united-states,"Cold Bay, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,false-pass-ak-united-states,"False Pass, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,king-cove-ak-united-states,"King Cove, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,kodiak-ak-united-states,"Kodiak, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,larsen-bay-ak-united-states,"Larsen Bay, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,ouzinkie-ak-united-states,"Ouzinkie, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,perryville-ak-united-states,"Perryville, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,port-lions-ak-united-states,"Port Lions, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,sand-point-ak-united-states,"Sand Point, AK, United States",United States,,,,fiber_or_unknown,2022.0
au-aleutian,AU-Aleutian,unalaska-ak-united-states,"Unalaska, AK, United States",United States,,,,fiber_or_unknown,2022.0
aurora,Aurora,brondby-denmark,"Brondby, Denmark",Denmark,,,,fiber_or_unknown,2024.0
aurora,Aurora,hasle-denmark,"Hasle, Denmark",Denmark,,,,fiber_or_unknown,2024.0
aurora,Aurora,rnne-denmark,"Rønne, Denmark",Denmark,,,,fiber_or_unknown,2024.0
aurora,Aurora,tejn-denmark,"Tejn, Denmark",Denmark,,,,fiber_or_unknown,2024.0
aurora,Aurora,sassnitz-germany,"Sassnitz, Germany",Germany,,,,fiber_or_unknown,2024.0
aurora,Aurora,borbby-strandbad-sweden,"Borbby Strandbad, Sweden",Sweden,,,,fiber_or_unknown,2024.0
aurora,Aurora,byxelkrok-sweden,"Byxelkrok, Sweden",Sweden,,,,fiber_or_unknown,2024.0
aurora,Aurora,farosund-sweden,"Farosund, Sweden",Sweden,,,,fiber_or_unknown,2024.0
aurora,Aurora,klagshamn-sweden,"Klagshamn, Sweden",Sweden,,,,fiber_or_unknown,2024.0
aurora,Aurora,nsby-sweden,"Näsby, Sweden",Sweden,,,,fiber_or_unknown,2024.0
aurora,Aurora,uto-sweden,"Uto, Sweden",Sweden,,,,fiber_or_unknown,2024.0
aurora,Aurora,visby-sweden,"Visby, Sweden",Sweden,,,,fiber_or_unknown,2024.0
australia-japan-cable-ajc,Australia-Japan Cable (AJC),oxford-falls-nsw-australia,"Oxford Falls, NSW, Australia",Australia,,,,fiber_or_unknown,2001.0
australia-japan-cable-ajc,Australia-Japan Cable (AJC),paddington-nsw-australia,"Paddington, NSW, Australia",Australia,,,,fiber_or_unknown,2001.0
australia-japan-cable-ajc,Australia-Japan Cable (AJC),tanguisson-point-guam,"Tanguisson Point, Guam",Guam,,,,fiber_or_unknown,2001.0
australia-japan-cable-ajc,Australia-Japan Cable (AJC),tumon-bay-guam,"Tumon Bay, Guam",Guam,,,,fiber_or_unknown,2001.0
australia-japan-cable-ajc,Australia-Japan Cable (AJC),maruyama-japan,"Maruyama, Japan",Japan,,,,fiber_or_unknown,2001.0
australia-japan-cable-ajc,Australia-Japan Cable (AJC),shima-japan,"Shima, Japan",Japan,,,,fiber_or_unknown,2001.0
australia-singapore-cable-asc,Australia-Singapore Cable (ASC),perth-wa-australia,"Perth, WA, Australia",Australia,,,,fiber_or_unknown,2018.0
australia-singapore-cable-asc,Australia-Singapore Cable (ASC),flying-fish-cove-christmas-island,"Flying Fish Cove, Christmas Island",Christmas Island,,,,fiber_or_unknown,2018.0
australia-singapore-cable-asc,Australia-Singapore Cable (ASC),anyer-indonesia,"Anyer, Indonesia",Indonesia,,,,fiber_or_unknown,2018.0
australia-singapore-cable-asc,Australia-Singapore Cable (ASC),tanah-merah-singapore,"Tanah Merah, Singapore",Singapore,,,,fiber_or_unknown,2018.0
avassa,Avassa,chindini-comoros,"Chindini, Comoros",Comoros,,,,fiber_or_unknown,2016.0
avassa,Avassa,moroni-comoros,"Moroni, Comoros",Comoros,,,,fiber_or_unknown,2016.0
avassa,Avassa,mutsamudu-comoros,"Mutsamudu, Comoros",Comoros,,,,fiber_or_unknown,2016.0
avassa,Avassa,mamoudzou-mayotte,"Mamoudzou, Mayotte",Mayotte,,,,fiber_or_unknown,2016.0
awashima-murakami,Awashima-Murakami,awashimaura-japan,"Awashimaura, Japan",Japan,,,,fiber_or_unknown,2022.0
awashima-murakami,Awashima-Murakami,murakami-japan,"Murakami, Japan",Japan,,,,fiber_or_unknown,2022.0
azores-fiber-optic-system-afos,Azores Fiber Optic System (AFOS),angra-do-heroismo-portugal,"Angra do Heroismo, Portugal",Portugal,,,,fiber_or_unknown,1998.0
azores-fiber-optic-system-afos,Azores Fiber Optic System (AFOS),faial-portugal,"Faial, Portugal",Portugal,,,,fiber_or_unknown,1998.0
azores-fiber-optic-system-afos,Azores Fiber Optic System (AFOS),graciosa-portugal,"Graciosa, Portugal",Portugal,,,,fiber_or_unknown,1998.0
azores-fiber-optic-system-afos,Azores Fiber Optic System (AFOS),ponta-delgada-portugal,"Ponta Delgada, Portugal",Portugal,,,,fiber_or_unknown,1998.0
azores-fiber-optic-system-afos,Azores Fiber Optic System (AFOS),sao-mateus-portugal,"Sao Mateus, Portugal",Portugal,,,,fiber_or_unknown,1998.0
